,id,followers,genres,name,popularity
65365,3fA5zBQWEa0uzYo43SvXaj,72306.0,"['classic swedish pop', 'europop', 'swedish pop']",Peter Jöback,45
1103464,0niRevQhXcBxwn0eHwnzoh,11.0,[],Riverhart,0
999800,2XOJ8n86XraHbiLi5YlcQV,18.0,[],Monk License,0
717461,2Rotcz5sYDsRK82bh3gz5d,45.0,[],Aida Satta Flores,1
98181,0HkJtQlSA6xmFF8NEdDe18,0.0,[],Gumo,0
1009861,2dXn7ZBpDnUmORCgXH3Tid,2.0,[],Musi-Q-Airs,0
573219,2wDENSHEMinWQGZSgww56x,13.0,[],Tawkin Chit,0
561304,7yidmGI409tmobqWWAg3fS,76.0,[],Geetesh Iyer,19
914257,4FNEPerji6G8DRhahoN9Bm,0.0,[],Dana Ralston,0
519867,6pqEBfUCgnD5sRwP15AuJp,8.0,[],Steve Metzger,3
326505,6p66kIGoRbQ6RMust2p3Ft,392.0,[],Vincent Jäger,25
646187,1PM8RIYjqPbwmmYj1JKObZ,7.0,[],John Trudell & Bad Dog,0
517527,0B4AlWqnBZwrDvvXjm71bZ,640.0,['slap house'],CGVE,24
1016883,4MFsHJJVD6ZkfxVTZDQmjc,68.0,[],Date With Fate,0
767814,5eSx6ssKXr34Q9srpJORFX,10.0,[],keitfoster,0
269359,2oqwwcM17wrP9hBD25zKSR,155923.0,"['indie poptimism', 'indie rock', 'modern alternative rock', 'modern rock', 'nyc pop', 'vapor soul']",Lewis Del Mar,58
637559,7rwHjs6q0lbSnNBr194k4p,47.0,[],FBE Bglizzy,8
240237,5Hpdtkir6yDvKZLtDvXv5l,188.0,[],Izlase,4
534863,5wxGxF34AqQpDLgG20bMjF,320.0,[],Songhaye,0
1067648,5jZQZW7FTaT94KZrsxngXG,9.0,[],Puzza Crudo,0
138988,2b9ikX6H2LQRvSRks5E8vo,69940.0,"['bossa nova', 'brazilian indie', 'brazilian percussion', 'choro', 'coco', 'forro', 'forro tradicional', 'mpb', 'samba', 'velha guarda']",Jackson Do Pandeiro,39
482164,0U6saoKpj4oo1rkWh9HuTI,182.0,[],Konishi Yasuharu,2
40061,6S4joQy9NymXyKyQFjg8Yp,215.0,[],Frankie Randall,27
427728,0L8iVXLecPHNtpqpB0YEdZ,297.0,"['j-punk', 'japanese girl punk']",JinnyOops!,5
1014767,46zFaThYP6rvxldxFQ3iY7,33.0,[],Straight From The Streetz Presents,0
245557,3ixIkp6Kp1RKFsnxRjkYr4,70.0,[],Sammy Hall,2
757930,7snk050RNCu5ZsAHIOhfRn,1230.0,[],Queen + The Muppets,22
765322,4k8E8PPXwp40M7wcO0EHwZ,2.0,[],Lew Nottke,0
309922,3TmSdkllqOc4GoNgkt1Jwx,310.0,[],Level & Tyson,2
880908,4UGlp805hpR5DWwchYHImB,5.0,[],Glenn Harrson,0
516993,6Ts5CZ9NLN1UUc8xiAuwPt,93.0,[],Cookbook & Uno Mas,0
38323,0Iq7yB4CxcJyKj1rAvWGvj,4.0,[],R’evsef,0
476842,5OUK4vlSCQLEWEoy40U9na,3.0,[],Scott,1
425812,4r1cNew54IpgaIFcCUUere,188.0,['australian alternative rock'],Colibrium,1
890895,1WwNKLFXAlIgLOy65JefOB,1301.0,['argentine indie'],Pommez Internacional,8
911900,5arjX954VGuOcdxOj4PT8G,67.0,[],Les Papyvores,5
265000,36QjLcutEhOq011c4XMRpB,5140.0,[],Ministério de Louvor Diante do Trono,0
1002317,1KyRVYMNcMRAFsUKMkmn4s,39.0,[],Dietmar Hahn,1
168570,3WGV5VAGXBZbQBile3Qe5r,2430.0,[],Yanky,3
607648,6n1Icbzgd1tpc52pK9DPqy,43.0,[],Súper Banda Exclusiva de Tierra Caliente,3
1078219,0SEaVf4sTMZWiPHbmwTA5A,4571.0,['grime'],Lil Nasty,13
763948,1skYjCzZNmy9Zjk7mdFgeS,3133.0,['irish singer-songwriter'],Curtis Walsh,37
630110,4ztMRYM2BMxsSO2dTMtfUB,251.0,[],Avare,6
370377,5hWguKGBtC0RsaEDvcMeGH,0.0,[],HuerfaKosm,19
433891,1TrQfpWAYItzd4NaLj7Rq5,67.0,['lds youth'],Gabrielle Mckeon,16
566412,6uTcKJocMCet9JeKTpHLmD,14.0,[],Terveetmielet,16
931673,4ZZK8R9vdx3yfpcTJpXYZ7,1.0,[],(Intro) Boris,0
659365,1QetTIyj4TIXC92czWjOx1,1668.0,[],Parallelephants,1
442925,4PuyvXDH4Dva93LGLaJFkI,607.0,['orquesta tropical'],Pedro Pablo,14
58199,2O1Jf9mzBLu6zD6Rr793GW,3668.0,[],Karla,39
396557,7cK45rORwa7Ms2SZlD9k1t,246.0,"['abstract', 'dutch experimental']",Wouter Van Veldhoven,3
430276,2TPiybKVxxOjDQW0jJW8B1,531.0,"['rominimal', 'swedish house']",Vincent Casanova,16
790717,1tCvCeYU5sHzZctOazlJ67,44.0,[],Cousin Dud,0
826821,6ngw1dt2xClIWVvdywVg7s,25.0,[],Federico Sahne,0
1082925,2ubgwp2gCwaTpqrwjkiF41,1199.0,['deep indie pop'],Drummer,6
617621,22XG7UpI91o0jAHMqpxA5v,0.0,[],Ad-Meliora-Maiora,0
1068608,5ielC1UtvTQ4aQLW00jYhz,47.0,[],Rolaz,10
629380,3s9TkrjdjQZtidjCXWKioo,26.0,['chill groove'],Moodwing,0
135778,7FwENFVqKFpfyD7sQfkdR1,1242.0,['finnish choir'],The Candomino Choir,27
406409,5HVxtZiQS4hxci61ErFQe4,1.0,[],The Paul Beebe Band,0
621630,53fMznVz1m6qWjmvhH6un1,21.0,[],Manalive!,0
481455,0dE07SkhpjSzABGjYGdVDc,349.0,[],Rasmus Jenzen,37
920530,4MI4Z2a1k6HlCACRG2DJk0,37.0,['son cubano'],José Antonio Méndez Garcia,4
12916,0bU3oL3uow8qjpD2YL3Mr1,30043.0,['moroccan pop'],Fatima Zahra Laaroussi,20
655568,77PN7ElbEyyeC5gYCz7JXC,58.0,[],Indicco,0
444277,1JhNLx2aikUAHfnzuwVw4q,531.0,[],Airplane James,20
576584,7ueHdvTRCiZMZ06SPIA1ce,7.0,[],Alpha Proxima,0
1039944,05SkTZPx3TKIpAoVbcOrUw,2.0,[],Tostedt Community Gospel Choir,0
118408,07C8cCGnTmkMFnE0qLHQVX,1.0,[],Big Uncle Billy PDI,0
640909,45hghnh50f6xlMnSi4PwH6,54.0,[],Toi,12
157102,4CQ5vmPYv3KeiEWoKoJOs5,2896.0,['mexican hardcore'],Yaps,15
624899,2dcbbfjMRDNONfmXzv00Je,23.0,[],One In the Chamber,0
933762,4QNksg4ihRwlTTgtgk6U3A,96.0,[],Heresy Denied,1
72757,0uhmGSkSXeWgQm1fKhGkD4,131.0,[],Cojo de Huelva,5
451277,5CwatIGfFsGx2KnlsP0xsK,46.0,[],Midnight Musician,1
56472,04h3FeVjra2LNYywbspOrl,0.0,[],Tanisha Ross,0
472100,4OPdQZ5DS3gy0z1GptFBGW,324.0,['harmonica blues'],Brandon O. Bailey,3
786060,0ITRJHUcrMYyckfNW1yFct,15.0,[],Konkret Cutz,0
1060426,1R69Y2UXGD1GjuOQjZBx9u,79.0,[],Dj Mave,13
453026,1qEkdF4PelUvVDpuLGnnyh,30.0,[],538 St,8
898478,6Wo7WLxwQ4iR3xfjrU526Z,189.0,[],Interra,1
416458,1aWNPG3uoDpiqQFpn2PNHp,1148.0,[],Vone,17
619024,0hUn5LNkuyO6bvln0NPr6h,111.0,[],Calm Music Collective,36
558512,5k6jcJmIrRrEOnY0qStG2h,10.0,[],The City Of Heroes,0
560960,4xRyS6LuG99AK0CzsfmuuL,0.0,[],Art Day,0
1004299,7okQK2NfuwnuuBfdcGoQkr,256.0,['blaskapelle'],Erich Rinner,6
164360,0Jf7o4yx15NwaUo3UI9LUQ,835.0,[],Sanguine,30
372293,52UJ4U9A06GxDdnmg1dLph,55.0,[],CM von Hausswolf,0
272867,6UhTjaw9qeEieWF8y7q2hq,20.0,['arpa paraguaya'],Miguel Ángel Valdez,7
243845,64ASIY8kQYMl5BaPtnGSoI,246.0,['drill'],DJ Victoriouz,19
941892,6lr6VabWNvywihgBj4Q4hX,311.0,['spanish folk rock'],Roger Usart,5
312817,1YSQND1YSuMoEG7VSTIkM7,3.0,[],Leif Pedersen,0
504895,6Os2c8U66NlOGOZF2GGLX6,919.0,['technical death metal'],Martyr,5
708689,4wbgwUeuYE6itZGfZm1EZ7,13.0,[],Alisa Randolph,0
167123,4IC2X34tZmHG3VfTbpzvwL,66830.0,"['reggaeton flow', 'trap latino']",Julianno Sosa,62
1014000,6ZyQCz1VQE0dqSR6q2RT0x,113.0,[],Bertie Carvel,8
30808,0vJQSpmQvFLDPjM7UaVJcL,350.0,[],Dizzy,23
909874,3XQK34u3ZV1miJqrxCqsR0,22.0,[],Jeff Pearson,2
485361,0QNOKd0L1BnlXQ5z6x2HOf,17.0,[],Claire Campbell,0
131571,2AFiUmVJVOF5yUjt51Yx88,479.0,[],Ray Bolger,34
104138,2ok5hhRmzv1HbbrkA2nTis,90.0,[],Paula Suarez Mora Martinez,0
795246,4e1wKqvfeuD9QQMAmU4XeB,539.0,['modern swing'],Casey MacGill's Blue 4 Trio,9
903101,6gMUWmZUceCtcaztahkqba,97.0,[],Michigan Curve,22
93507,7butkj3jPD2YeHBuWFp19k,3351.0,"['dutch indie', 'dutch indie rock', 'dutch rock']",Canshaker Pi,19
708069,1Ot8EFbtmu5Grxuo2a4IVg,3906.0,"['diy emo', 'midwest emo']",Swordfish,28
72908,6vbv2PLT1BDbxQWHg1OYIe,819.0,"['classic finnish pop', 'classic iskelma']",Eila Pellinen,15
1075457,4emwUTOdG3XWavS57kZhgn,883.0,['irish pop'],Elkin,14
1029492,1vCjaMy6nIRgm8W3WzwHun,100.0,[],Maria Bamford,10
986902,70Qrnt2wZsSr4mP9UO3yW4,16.0,[],Monica Monet,0
832860,6IOnGfED9G9QWwZUTlUUH9,1236.0,['brazilian house'],GUDI,36
343159,4mGEBn6t5QG6cR9AjexkWf,7.0,[],Arcangeli,0
173492,5DZphU63kFRR2jwiAIeE2D,2051.0,['polish pop'],Szymon Wydra & Carpe Diem,12
785488,1cpzsTzrBuEeGH1SEnrfFc,50.0,[],Alissa Margulis,14
639218,7p8Vp0vo64kS0GA031Whld,20.0,[],Karen Bach,0
1096345,0Qp2cco758bEMey64OgiEK,482.0,[],Bondi Hipsters,16
767306,1Nte1d5YIuXPe9ccPwm0Sj,317.0,['german indie'],Kate Mosh,11
881240,5KnctGbia9sizreEsOFjqX,1.0,[],Venus Bullet,0
335165,2sLZ3A1jsV0E0tel5M22iM,492.0,[],Kenma,36
440127,365JQx5rE7RpfI5DPrKP10,51.0,[],Traditional Irish and Scottish,0
925476,6HsElDYugibut37Xa1hUj2,17.0,[],Unbidden,0
180828,5RrJtIQhXa2AWgQOF01NoS,546.0,['noise'],Exploring Jezebel,3
922590,6DStZfBhFNFfMKsWcyYTEt,4628.0,['kiwi rock'],City of Souls,25
700142,2qAZEszqEUcXMNJeO07RqM,16.0,[],Open Fate,0
370901,5dZHpeyU6CFavREpBIwx5r,81.0,[],Caleya Black,7
796226,377FaFEyPmgS3i3vwHsEzJ,85.0,[],12 Salopards,2
21457,6YuK8lXL5EyIHiwnzAmaYV,5.0,[],Phil Cantlay,0
215435,7J9Pi234Z48Hkn4qTLCFfe,30.0,[],Tobias Lars,0
996885,4NWg4g7MdfWaxmFTVjFvG7,57.0,[],Redox,3
748617,67CJh9VxSglDxFAJokjLH3,26.0,[],KLANGLIEBE,0
105940,0VJzrIYoGjQLVmWhLA9n28,855.0,[],Nihilore,13
955868,21LGOMLxfY2dhKuIaW3hIW,17.0,[],Feeds,0
848484,2Am9wQBYXkn6SlowmiNM6v,10.0,[],Scandal Feat. Lee Genesis,0
912589,1COJmomrhuuVTlXGqpcRiT,81.0,[],Sabbath Crow,0
882811,4H9gALjftl5EPFafjL2J9m,270.0,['ryukyu ongaku'],Takashi Hirayasu and Yoshikawa Chuei,9
435791,4aM46a5CEgEn4uJ2o5NXRp,19.0,[],Ian Knox,0
749053,7jxwptTrBESD0YmAlXpsOD,834.0,['polish modern jazz'],Quantum Trio,7
199089,5e3QyEcbHH7HoD0GjREy3q,2955.0,"['armenian folk', 'armenian pop']",Silva Hakobyan,27
374825,6u0HfTUdyLh7XPHpx0L2Ul,573.0,[],Max Lin,16
827374,6sl7qLQEyis65dnYzCfRBz,5.0,[],Project 314,0
238048,7pFrrntRKYi3KLnGv8wo4o,61.0,[],Tara Angell,1
398724,0inNtKqvZl0oOyT7XqlNRp,582.0,[],Barter Queen,2
682558,3ycik9NJlZbVCZrEcV2Pf9,2.0,[],JEN meets Solar Moon,0
1034482,4zVeGdifjxGkC3eCSmCo0H,2052.0,['brazilian metalcore'],Axty,29
694617,10njrRdDjEbtmOwbWfVp5e,1116.0,"['forro tradicional', 'musica capixaba', 'sanfona']",Black do acordeon,14
77404,05jShE5QvAX7O2UOMcw3Yj,5.0,[],Freq the Defiled,0
516945,35Oylj2YmYvAGGsIxACD2h,177.0,['dutch pop'],Carola Smit,6
1070429,1qdqglywEvB7IyMIaoKpjc,16.0,[],Lange feat. Sarah Howells,1
686541,5HIcKBVXz73o7YBDL9ehM9,268.0,[],Talking Drums,10
391498,7FcoxoDOrhW9ul4FwaSMrA,4.0,[],Ara Berberian,0
1099589,4d7n0KlxJZN7ksxFgoteOU,675.0,[],Yasmine Niazy,1
720683,2xNoKGjhxHkXwAeLYiBkju,1236.0,[],Disco Despair,25
59395,3Edve4VIATi0OZngclQlkN,480.0,[],Dopamine,80
623091,0EJ1yehyCrMjs71PtAlpVn,0.0,[],DELYN KUENTES NOTHINGS,16
1087600,1GDBMRRi2zI7Yq7FK7mh3b,67.0,[],Will Azada,0
180657,6WC8Z7judWJpgVSCS8OzkN,1268.0,['merengue'],Rafely Rosario,14
106748,0IDOK6wtlxn1jkM6M0jkyW,0.0,[],Le Beur Des Antilles,0
207652,3BDHeNQRrxWiriGF1D3zSU,468.0,['hungarian techno'],Cosmonov,15
676680,313B65nAp0ckpWQbFem04u,41.0,[],Feelms,0
118204,0PTHzLEG8tQE41jNW8yukr,4.0,[],Música Calmante para Salas VIP,0
400684,7rW2UNkTxoByKDZIGZ2x4C,786.0,['adelaide indie'],Bearclaw Camp,10
828288,25Ib2uffuo72xDCSF3N0Ua,15.0,[],Ross Valory,0
352719,18GLruEb77sPOnRaZXp1MU,3.0,[],The Terks,0
954342,2DZ7vn6gyic64AFA5agKsE,80.0,[],Hoppel Hoppel Rhythm Club,2
921730,12sgvq6oZFIT8Boo7U3v4T,239.0,[],Yanuri,15
966952,3oOuilFP8UmNxhGu1wds1g,8.0,[],Pass On Traditions,0
5250,43NW58JBrjnoOMwnfVfdcF,48.0,['baiao'],Balaio de Baião,1
596186,2i14eyitU1ZzbNC7Tr6p5j,72.0,[],Launch Your Kid,6
303905,09OSlbN2DUUOG9cbRWdWuT,7738.0,[],Mansa,53
604534,3VOhj4DmpfDcpdrNgHeyss,6.0,[],Sadistic Chicken,0
958702,5B9vWdtlNqK2UKM6MdE0WN,4005.0,['dark disco'],Kiwi,34
262306,25fIn1Kj77hmqAwyRgXP9s,11082.0,"['modern salsa', 'salsa cubana', 'timba']",Azucar Negra,27
128758,0Mk8t9Dd6oWGtrEv2HgLp8,0.0,[],Iam L.E.O.,0
959325,1Cf0cDrGhh61DXcAtdvKew,2.0,[],Direzioneoltreconfine,0
484220,1L3gskKujcij7GKnLZrf79,94.0,[],Roland Eberhart,11
1070794,5Pta9k4k1L77SPVrUxAVvS,874.0,['swedish rockabilly'],Small Town Pimps,29
31970,2n1R1BwY9APwnCbqgwMTKe,3.0,[],石敢當 (後藤紘明),0
1028037,1G9JW7OAOyhT6fpnMZg6KH,287.0,[],Balvina Ramos & Gaby Kerpel,6
556077,0ErAXyb7fM8ox0pjLB58tL,12.0,[],DJ Shuttle,0
829977,6Uq7nm1gBP4zZs1sShEYIN,974.0,['kansas city hip hop'],Ish1da,15
809518,2CdaHqjihVnqtm4sCcsd8Z,1.0,[],Saqi Dosaj,0
648678,6SFyQ2wTEZLojgtdWT0stl,40.0,[],King Of House,0
519156,29TiA5JlE8qICyOYEvyvGR,46729.0,"['celtic metal', 'folk metal', 'hurdy-gurdy', 'slayer', 'swiss metal']",Cellar Darling,43
352435,4iPK7o9E31r6Lkv6FEvcy3,2.0,[],Students Of Architecture,0
951424,3SdasE0Qww2dxPjuYobTuk,152.0,['italian contemporary jazz'],Alessandro Galati,3
336526,3u2g3idEWuumI5meJ28QaY,39.0,['classical piano trio'],Trio Hochelaga,3
554454,3EhwrCksSxS7XdxCIO1xqC,12.0,[],Carl Tsosie,0
184300,22J4UEx37dPKwU9M1cvSdp,3929.0,['italian hardcore'],Slander,15
82466,1KcYLo3wUtAqUsLfhZ5iA4,4032.0,['reading'],Jo Nesbø,51
109821,7pu4aXgRxXwFvtdBD7HZhw,556.0,['humppa'],Eemeli,31
136861,1dNdR6DVM4F7l7CbeVpBnT,572.0,['radio symphony'],Prague Radio Symphony Orchestra,30
51279,6cRh97Hovf2ICmHIvYyS1O,46.0,[],Lolita & The Boys,30
763336,25u5uwrwKQYIEIslFg4rRd,1406.0,['indie cafe pop'],Jayden Reid,20
718959,3rPKJNHNZTYRDQryytOnt0,76.0,['deep space rock'],Agents Of Chaos,0
454955,08VClbcf8V8MZyVwDS8234,183.0,[],Dao Anh Thu,9
828374,5cE0STkerK0OgEAM5ciAjC,76.0,[],Uncle Woody Sullender,0
435626,70BGW3vm24Xkzdsf1kCtHN,26.0,[],Christos,0
162309,3NPdP88KulJtVGnJhEMHqs,21296.0,['viral pop brasileiro'],Bianca Alencar,10
259220,4j8CsPzssbM8TCjSvgnmSs,6867.0,['experimental guitar'],Yasmin Williams,40
8321,42NCKSFJsf7cFevs2BuG2g,31274.0,"['dancehall', 'modern reggae', 'riddim']",Vershon,44
160233,3Hm5mVqqz1mAnOCuC5IpjM,369.0,[],Reili,0
193505,2pSxft78wxISNLTbjFThTk,5815.0,[],Cadenza,44
326449,2m0VuEpDceUzcRD3S9DRJR,36.0,[],Act Natural,0
835935,1FtQAIMRi3FELKKKs1sk6E,45.0,[],Conrad Beck,1
756431,1DMRFosPAXzvMQ5UKfSPl2,663.0,"['c86', 'tape club', 'twee pop']",Marine Research,6
730560,2190rY4Oegp6TYNaMYJFB6,8.0,[],MEZLEV,0
258539,1eAyX1w6BrQLPLY9KddjUm,46.0,[],Markus Eiche,19
83653,0BqvmdKh5xCBtFf8YNMhsq,0.0,[],RiceBoiBrice,0
545359,7GNY8eqnvkcMvJp1jrETa4,2111.0,[],Chioma Jesus,30
326105,5J2l2qroZla5jgp8qbLFqo,1078.0,[],Jayk3m,22
727066,2EQlu0MMU7Ae13nJS8CcDy,308.0,['kundalini'],Devjot Kaur,11
495818,5m4rAoxuDi1Hb8v2xVf9eP,15.0,[],CYMBAL,1
580115,2gfnUQqGft7a3xOCtDl1de,501.0,[],Minh Quan Phan,4
33104,0HBKHBkHDRxnn0ZkQNOcQL,5.0,[],AndyJJ,1
15774,2uSCcj94iP1dWdtZDqVxof,61.0,[],Jaakko Laitinen,29
475698,0dnFgfAhtVcZUs5WeN4GdZ,4.0,[],Lloyd Charmers,2
1017720,0AwU5LbCIZvwNuWQZSDSD6,22.0,[],South Bridge,0
690361,0vFPyIXrlc1Nzmnm8r2QQA,1.0,[],Deadtronic,0
707598,5mydteBcVofCIKJoTUSEqS,140.0,[],Warfare J,4
369349,3FzfKbHjDqJ3IpvLOYItjN,65.0,[],Los Del Kani,1
1058854,7mnsWRY95TpZRGbiCh93Ob,1926.0,[],Marco Mendoza,19
393532,2kGry5q8YYRm3Qkad5lmkn,9.0,[],D-Marsh On The Track,0
821145,31sy2Lzz49t83efKMvk3qV,933.0,['new french touch'],Mizmo,43
362110,1BnFsKWC2I44DQoMjfIF3e,898.0,[],Dazion,14
413641,6ekklMxpWQJdbBdl3LORca,1292.0,[],Jonny & the Jazzuits,20
678859,6TlVdUD26wEcJFvC65wTU9,2.0,[],Bay Area fet. Hela Delgado,0
351658,2p5fSYzlk3VDKqaVlPBwXp,29.0,[],NVM,15
541752,2sDv6sTj5ul1cSqqRk2Luh,7.0,[],BambinoDiva,0
1089743,6wv9s0XMd0Gk8eZBxmnRhD,141.0,['noel quebecois'],Manon Séguin,17
842970,0zMRgmfZUDnbFGpGh92C8w,63.0,[],The Walt Wilkins Band,1
1100184,1c9Y4gxBpvP0J9EffRD3er,1071.0,['ukrainian electronic'],Stas Drive,20
929531,4eInQEwGlo0b5yFX4e5Y36,41.0,[],Pedro Caetano,0
963566,5KZmSICYyJfFS1lqcF771A,4119.0,['musica paranaense'],François Muleka,28
35593,2oyfWTb1Zk3vGcObWWouzx,1.0,[],LAZAR,0
207707,1cuXO09Iok8VTScKuu78vl,21.0,[],Második Műszak,0
481010,0AhpNrvdfQRlIWqhOOv4Wp,4.0,[],Miguel Nogueira,0
853025,4qmAvCnLX1BQH8veQJLbAC,34.0,['norwegian folk'],Tre Nyhus,1
996107,3Un6AStgnxM3537p1SSjcN,64.0,['italian industrial'],Templebeat,0
652833,5DqYKEdl1bTW1DqNAxMCos,0.0,[],French Frites Connection,0
757152,5JyS6iUGCFP9LpwVIizUig,46.0,[],Tripio X,4
964024,3kKDuCyXJKbH2Mko8YAjGa,31.0,['dubstep product'],Lady Lie,0
627661,2VHV6jl17sJHAFAMaE9I8S,83.0,[],Gülriz Sururi,2
911561,3HqhnEngTPNgBs0ylkkthZ,91.0,['vaudeville'],Harry Macdonough,0
396795,2QRimmhC5GkBDOQfc1AcZB,72.0,[],O Branco e o Índio,6
361407,4UoldZ8FS739SuMkicksgY,3.0,[],Olga Samarov,0
862031,6s3c4HoIpSpgDUYdfd7ZyS,227.0,[],Alemay Fernandez,3
839972,3zPFp9Mp6olROqppMTHYUp,3.0,[],Peter Grodon,0
80170,6xZ6QlHzkMyncsPQKfaOjB,0.0,[],Peter Scher,0
511568,1dYzSKEVGf3hMgSF3GX4yo,33.0,['organic ambient'],Bruce Courtois,0
129308,0934TvyD44Nqpdj6ZSkbld,0.0,[],Misión Clandestina,0
937983,74FOYml3B83sJv1TIZNi1g,113.0,[],Tummy Talk,1
375882,04qQyH5OxMxT4lKYenK1CE,114.0,[],Liyah Dalani,26
246733,2zqgZpUzbE4ZPCFgGPtD7q,2278.0,['uzbek pop'],Gulsanam Mamazoitova,21
605288,4EFY6yklKLV1FgwiAapqQJ,890.0,[],Yo Mama,15
665203,7jXdlScK49p7421SWp7VPZ,34.0,[],Dubbz,1
247232,6ToiyHjvX2Gn9ewrdmzT1j,1454.0,[],Vera Bila,21
758852,22rGarl7YdnbQ6vuWccfsC,42.0,[],Case Rutter,15
843494,5sKLNyaSFCMhd8NqxhWXkR,12.0,[],Jody Stevens,5
639254,17LjBqDILkRNSzzTNZ5mIh,0.0,[],Jean-Pierre Sasson Quintet,0
50527,0LrILTDeizA7yRKt1N63Bs,4.0,[],Attaraxis,0
207783,78tQUlw2t14ZaBrtdsO3RH,0.0,[],Benoit Veyh,0
816763,43XB1ephy6s44s8bSDjO6Y,3.0,[],Philip G,0
499425,7gp49qqsNrZ2qo5xtOGBig,23.0,[],Missils Airlines,0
260829,3p3Igu1ck0a0g9EkkfGE28,1358.0,['panamanian pop'],Horacio Valdes,28
457026,2FquoPX711ZZerlAAXiwpL,4663.0,[],Lucifer (voice actor : Kazuya Yamashita),33
879177,0XvXpyiW9woMORtO7xENir,385.0,['vocal ensemble'],Per-Sonat,16
287648,4W6iTT46KCyBmLo3X1YDqw,9.0,[],Milan Sachs,4
365173,21Q3M8NPJxCffj2bofATmt,111.0,['sevdah'],Nazif Gljiva,5
61512,0EXP2YYq2uw9QmdMBAyVDB,2.0,[],Trill Kv,0
331401,5Nm0a8ytX89mTyz9FJZYGj,190.0,['ambient fusion'],Third Face,1
397414,5tAiZ6Zak2nysYz8W03fJr,45.0,[],Biel Trindade,5
960082,5dCJGRjhOrGxfKKGJCpsCg,3881.0,[],Love Thy Brother,31
1021186,5XWnjuk6sCyED72MC5S0nZ,58.0,[],Anita Blunt,4
73990,4waBtLEoe70SqdFLGsaXCZ,16241.0,"['oakland indie', 'shimmer pop', 'shiver pop']",Trails and Ways,36
665393,4hFbeoep4wPKVc2m2B5Fy7,16.0,[],QuJuan,0
642461,6VaRxmg9cB2QgFkQYqy5Pq,573.0,['djent'],Beyond Our Eyes,6
417053,3bfbzBOZwvm7eNjRKo6LSc,5482.0,[],Josie and the Pussycats,38
641331,23gr0QazFgKZ6G3Ig4uwLQ,49.0,"['kids dance party', 'musica para ninos']",Yavel,0
414435,0jOlJQmLxmesYnLwuGO5Fi,72.0,[],Easy Sunset,0
277913,13pwqHspIhcy1IcAooefso,35750.0,['new jersey indie'],Will Wood and the Tapeworms,54
180895,2AYSW4W0aGCCmMWWpE5wyE,393.0,[],Gravedad cero,1
982080,1frbuLeodacnkeM1d8AEfQ,7.0,[],Cosmic Seeds,0
526955,5xMogNWOYgL0tEZJB0QQDq,11.0,[],Smithtown Riot,0
501598,7d9wF9bs9MHUpjE0ND21FA,6.0,[],Dorte Hansen Carlsen,5
115963,05YxtFWgEaZAlPQhaSjPcu,1.0,[],Iqbal Irvana,0
938288,3TzqituMQEoqx4eh8UAylS,218.0,[],Aardvarkk,8
740467,2W5ZIGwvKjswkecgIJSBhI,447.0,[],Anthony Cormican,0
342739,0vZqRl3MwNTnmxQWMCWWKT,0.0,[],Stathi,0
315420,53oPOppi2XShz3sEQmndmb,21.0,[],EVREMNIT,0
1054026,3R8UjyMimWhTrwtqDVjbKV,49.0,[],Cindy Hovde,0
115291,0EOzFksWtLK8JzA6MiZQZi,0.0,[],Follex,0
1088297,5LuqkblGqJCHdQfkUrg4A7,19.0,[],Theo Luft,0
961577,3xCN9fESr8NEGIfIwXSyYt,32.0,[],The Piano Duo: René Pretschner & Melo Mafali,1
87447,1nYAWraDzyys1GsAfqzj7q,99264.0,['turkish trap pop'],MEG,57
234505,1zjWlG1qBFECGjkI6ORmm0,6555.0,['uk drill'],Drilla J,31
62908,0sYW6GaM0sXKyNJIqLsCD9,0.0,[],Moravský soubor lidových písní a tanců,0
308345,2otWOxB1dg0Zy8WmTrgRLB,1156.0,['south african jazz'],Umanji,18
939378,4J4jrBN4VwLUYCrZ0I0L69,722.0,[],Cagan Tunali,16
187872,78G8FdUykcn02tsgMLi3q0,116670.0,"['new weird finland', 'russian hip hop', 'russian viral rap']",Rakhim,61
678984,0xHupOqkSbAfsbFs0jS30L,19.0,[],David San Martín,3
606411,6Yi1rWjw6F2jTgZxihcnqI,55.0,[],Olle Lindberg,14
837329,4GqwnRCPWsULVBpgUv3STN,43.0,[],Gordon Harrow,1
305467,4W35Z3yLqC1Sw6ZBeR2QNK,26.0,[],Bobby White,0
956401,2UivIBqcUo3J40U6Jqit33,566.0,[],Floods,4
590952,11WNN05o3dnqk0BUR4AQ9p,38.0,[],Maria Lapi,0
145490,0LhHRmSd1EYM5QdNeNnCoQ,133345.0,"['eurodance', 'europop', 'finnish edm']",Darude,62
572499,0pbuzK6aH1IyBVCy8vcPtS,263.0,['finnish electro'],vivienxo,6
350083,6TyrRRtfJkjcIasmw8Mvyn,6337.0,['pakistani pop'],Danyal Zafar,10
69189,02gLBUzvU1ZrJp6RdtBEUn,3053.0,['slovak pop'],Peter Lipa,24
255609,44SC58KbBXhB02fh5JyEus,80643.0,[],Shadoe,21
560476,5Otxr55yl1iFlZrdlaKmwN,10.0,[],"Sedonia Cahill, Flora Purim, Diana Moreira, Caryl Ohrbach, Justine Toms, Margaret Barkley, Margie Clark, Leah Martino, Amrita Blain, K.C. Ross, Jana Holmer",0
